starttime	seconds	ctime	dtime	ttime	wait
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	53
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	55
Sat Apr 04 21:09:49 2026	1775326189	1	57	58	52
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	53
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:53 2026	1775326193	1	57	58	53
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	55
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	52
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	56
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	53
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	54
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	56
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	56
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	56
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	52
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	53
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	52
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	57
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	52
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	58
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	53
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	53
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	53
Sat Apr 04 21:09:52 2026	1775326192	0	57	58	56
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	55
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	53
Sat Apr 04 21:09:48 2026	1775326188	1	57	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	57	58	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	52
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	54
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	54
Sat Apr 04 21:09:48 2026	1775326188	1	57	58	56
Sat Apr 04 21:09:49 2026	1775326189	1	57	58	54
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	53
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	58
Sat Apr 04 21:09:53 2026	1775326193	1	57	58	53
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	56
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	53
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	52
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	55
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	52
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	58
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	52
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	53
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	55
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	0	57	58	55
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	53
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	54
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	1	57	58	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	56
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	54
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	58
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	54
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	57
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	54
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	56
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	58
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	54
Sat Apr 04 21:09:53 2026	1775326193	1	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	56
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	56
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	55
Sat Apr 04 21:09:51 2026	1775326191	2	56	58	56
Sat Apr 04 21:09:49 2026	1775326189	1	57	58	55
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	57
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	54
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	52
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	58
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	55
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	54
Sat Apr 04 21:09:49 2026	1775326189	1	57	58	52
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	55
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	54
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	1	57	58	53
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	54
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	58
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	56
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	52
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	54
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	55
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	58
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	58
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	54
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	58
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	54
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	52
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	55
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	54
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	54
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	56
Sat Apr 04 21:09:48 2026	1775326188	1	58	58	58
Sat Apr 04 21:09:53 2026	1775326193	1	58	58	56
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	1	57	58	56
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	55
Sat Apr 04 21:09:53 2026	1775326193	1	58	58	52
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	55
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	55
Sat Apr 04 21:09:49 2026	1775326189	1	57	58	57
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	54
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	52
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	53
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	57
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	57
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	58
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	58
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	55
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	53
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	56
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	57
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	57
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	51
Sat Apr 04 21:09:53 2026	1775326193	0	58	58	51
Sat Apr 04 21:09:48 2026	1775326188	1	58	58	57
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	56
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	54
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	58
Sat Apr 04 21:09:52 2026	1775326192	1	57	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	52
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	56
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	58
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	55
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	53
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	56
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	55
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	58
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	56
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	55
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	57
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	53
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	53
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	56
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	58
Sat Apr 04 21:09:53 2026	1775326193	1	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	56
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	55
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	55
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	58
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	52
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	58
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	57
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	54
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	55
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	53
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	55
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	57
Sat Apr 04 21:09:49 2026	1775326189	0	58	58	55
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	57
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	52
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	52
Sat Apr 04 21:09:52 2026	1775326192	0	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	52
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	57
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	57
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	54
Sat Apr 04 21:09:51 2026	1775326191	0	58	58	55
Sat Apr 04 21:09:52 2026	1775326192	1	58	58	53
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	53
Sat Apr 04 21:09:48 2026	1775326188	0	58	58	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	58
Sat Apr 04 21:09:49 2026	1775326189	1	58	58	57
Sat Apr 04 21:09:50 2026	1775326190	0	58	58	55
Sat Apr 04 21:09:51 2026	1775326191	1	58	58	56
Sat Apr 04 21:09:50 2026	1775326190	1	58	58	52
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	53
Sat Apr 04 21:09:48 2026	1775326188	1	58	59	56
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	53
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	59
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	53
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	52
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	51
Sat Apr 04 21:09:53 2026	1775326193	1	58	59	57
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	57
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:50 2026	1775326190	2	57	59	56
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	53
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	55
Sat Apr 04 21:09:48 2026	1775326188	1	58	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	52
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	53
Sat Apr 04 21:09:49 2026	1775326189	1	58	59	52
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	56
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	54
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:52 2026	1775326192	1	58	59	54
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	58
Sat Apr 04 21:09:49 2026	1775326189	1	58	59	53
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	53
Sat Apr 04 21:09:49 2026	1775326189	1	58	59	57
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	54
Sat Apr 04 21:09:52 2026	1775326192	1	58	59	58
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	54
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	54
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	51
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	55
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	55
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	58
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	54
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	56
Sat Apr 04 21:09:51 2026	1775326191	0	58	59	56
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	55
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	54
Sat Apr 04 21:09:53 2026	1775326193	1	58	59	53
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	58
Sat Apr 04 21:09:49 2026	1775326189	1	58	59	57
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	57
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	55
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	57
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	56
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	52
Sat Apr 04 21:09:49 2026	1775326189	1	58	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	54
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	53
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	57
Sat Apr 04 21:09:49 2026	1775326189	1	58	59	56
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	53
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	55
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	53
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	59
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	52
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	57
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	55
Sat Apr 04 21:09:49 2026	1775326189	1	58	59	55
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	53
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	57
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	56
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	55
Sat Apr 04 21:09:49 2026	1775326189	1	58	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	55
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	54
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:53 2026	1775326193	1	58	59	57
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	58
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	56
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	59
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	54
Sat Apr 04 21:09:53 2026	1775326193	1	58	59	53
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	54
Sat Apr 04 21:09:48 2026	1775326188	0	59	59	58
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	54
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	54
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	59
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	52
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	53
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	58
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:50 2026	1775326190	0	58	59	56
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	53
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	53
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	56
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	52
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	54
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	54
Sat Apr 04 21:09:48 2026	1775326188	0	59	59	56
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	58
Sat Apr 04 21:09:48 2026	1775326188	0	59	59	57
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	58
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	59
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	56
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	57
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	59
Sat Apr 04 21:09:52 2026	1775326192	1	58	59	58
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	53
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	57
Sat Apr 04 21:09:48 2026	1775326188	0	59	59	59
Sat Apr 04 21:09:48 2026	1775326188	2	57	59	57
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:52 2026	1775326192	1	58	59	51
Sat Apr 04 21:09:48 2026	1775326188	0	59	59	56
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	56
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	57
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	58
Sat Apr 04 21:09:52 2026	1775326192	1	58	59	55
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	58
Sat Apr 04 21:09:52 2026	1775326192	1	58	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	52
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	58
Sat Apr 04 21:09:53 2026	1775326193	1	58	59	58
Sat Apr 04 21:09:52 2026	1775326192	0	59	59	55
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	54
Sat Apr 04 21:09:52 2026	1775326192	1	58	59	52
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	55
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	57
Sat Apr 04 21:09:48 2026	1775326188	0	59	59	53
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:50 2026	1775326190	1	58	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	59
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	55
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	53
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	55
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	53
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	52
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	54
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	54
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	51
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	53
Sat Apr 04 21:09:51 2026	1775326191	1	59	59	53
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	52
Sat Apr 04 21:09:49 2026	1775326189	1	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	57
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	1	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	1	58	59	53
Sat Apr 04 21:09:53 2026	1775326193	0	59	59	59
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	54
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	59
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	59
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	56
Sat Apr 04 21:09:51 2026	1775326191	1	59	59	51
Sat Apr 04 21:09:51 2026	1775326191	0	59	59	58
Sat Apr 04 21:09:50 2026	1775326190	0	59	59	57
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	58
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	59
Sat Apr 04 21:09:49 2026	1775326189	0	59	59	59
